Series,Episode,Negative,Neutral,Positive,Sentiment
12,08,0.13002215,0.8107243,0.05925354,neutral
12,08,0.0025561932,0.008436806,0.989007,positive
12,08,0.29149672,0.41655758,0.29194573,neutral
12,08,0.00359794,0.030135198,0.9662669,positive
12,08,0.15923738,0.7925612,0.04820141,neutral
12,08,0.4516033,0.50720674,0.04118988,neutral
12,08,0.2012125,0.7761489,0.0226386,neutral
12,08,0.30437648,0.67228264,0.023340875,neutral
12,08,0.17334366,0.7955166,0.031139718,neutral
12,08,0.15998794,0.45110497,0.38890713,neutral
12,08,0.006517707,0.684649,0.30883324,neutral
12,08,0.7407152,0.22566517,0.033619683,negative
12,08,0.113373645,0.8479284,0.038698047,neutral
12,08,0.06060242,0.8738572,0.06554035,neutral
12,08,0.019103587,0.12331727,0.8575792,positive
12,08,0.93620664,0.055954337,0.007838996,negative
12,08,0.009773759,0.20273456,0.7874916,positive
12,08,0.14078167,0.7926843,0.06653396,neutral
12,08,0.096278094,0.5782871,0.32543477,neutral
12,08,0.06374829,0.77373797,0.16251369,neutral
12,08,0.03740359,0.7835533,0.17904314,neutral
12,08,0.099155046,0.7945881,0.10625693,neutral
12,08,0.0046147085,0.016231524,0.97915375,positive
12,08,0.027693013,0.8358882,0.13641872,neutral
12,08,0.15332848,0.60562855,0.24104296,neutral
12,08,0.35334387,0.6131909,0.03346528,neutral
12,08,0.73234594,0.14993775,0.11771633,negative
12,08,0.16119424,0.487471,0.35133466,neutral
12,08,0.038011927,0.3457498,0.6162383,positive
12,08,0.06253374,0.11394289,0.82352334,positive
12,08,0.18765482,0.574816,0.23752917,neutral
12,08,0.023518285,0.090305164,0.8861765,positive
12,08,0.10801246,0.6318334,0.26015413,neutral
12,08,0.00388623,0.018615546,0.9774982,positive
12,08,0.3385331,0.6020987,0.059368208,neutral
12,08,0.0065437965,0.036924813,0.9565314,positive
12,08,0.037474323,0.21844812,0.7440775,positive
12,08,0.7940683,0.19493206,0.010999624,negative
12,08,0.0914253,0.29929027,0.6092844,positive
12,08,0.0058343043,0.1322217,0.861944,positive
12,08,0.004905831,0.029026607,0.96606755,positive
12,08,0.08793621,0.549731,0.3623328,neutral
12,08,0.0042467113,0.012961475,0.98279184,positive
12,08,0.022105712,0.5738039,0.4040904,neutral
12,08,0.5035418,0.4783338,0.018124353,negative
12,08,0.009148659,0.11669802,0.8741533,positive
12,08,0.039597165,0.85411245,0.106290355,neutral
12,08,0.0025420154,0.042735916,0.95472205,positive
12,08,0.006420066,0.3009857,0.69259423,positive
12,08,0.31116775,0.65647656,0.03235569,neutral
12,08,0.1031403,0.785926,0.11093369,neutral
12,08,0.006186317,0.18532445,0.80848926,positive
12,08,0.7903893,0.19884713,0.01076364,negative
12,08,0.16773032,0.7291719,0.10309788,neutral
12,08,0.09841225,0.86801857,0.033569157,neutral
12,08,0.29749167,0.59762716,0.104881205,neutral
12,08,0.0044299313,0.20945276,0.78611726,positive
12,08,0.038009223,0.2742752,0.68771553,positive
12,08,0.80434877,0.17211987,0.02353131,negative
12,08,0.0146112135,0.06312736,0.9222615,positive
12,08,0.013066972,0.044337757,0.9425953,positive
12,08,0.026403792,0.15268609,0.8209101,positive
12,08,0.02958842,0.68797356,0.28243804,neutral
12,08,0.71429527,0.24078704,0.044917602,negative
12,08,0.017834349,0.513334,0.46883166,neutral
12,08,0.6707374,0.30028898,0.02897363,negative
12,08,0.0055968515,0.1298834,0.8645198,positive
12,08,0.6446637,0.33581778,0.019518487,negative
12,08,0.02471056,0.8745629,0.1007265,neutral
12,08,0.6121025,0.36390704,0.02399046,negative
12,08,0.8856081,0.109466925,0.0049249874,negative
12,08,0.45116362,0.2945036,0.25433278,negative
12,08,0.69352275,0.28140962,0.025067586,negative
12,08,0.24238612,0.6912271,0.06638688,neutral
12,08,0.01433119,0.6016884,0.38398048,neutral
12,08,0.020360695,0.886854,0.09278532,neutral
12,08,0.0044009765,0.038842537,0.9567565,positive
12,08,0.18586527,0.70174354,0.11239124,neutral
12,08,0.16723503,0.73836476,0.0944002,neutral
12,08,0.3743809,0.60045284,0.02516629,neutral
12,08,0.18825781,0.7642848,0.04745742,neutral
12,08,0.03169624,0.9033291,0.06497469,neutral
12,08,0.008403503,0.11271061,0.87888587,positive
12,08,0.1668345,0.79334486,0.039820652,neutral
12,08,0.23871808,0.6884218,0.07286015,neutral
12,08,0.022279631,0.27003765,0.7076827,positive
12,08,0.19112656,0.61553925,0.19333418,neutral
12,08,0.67758596,0.30200252,0.020411603,negative
12,08,0.23977934,0.69035786,0.06986278,neutral
12,08,0.19410884,0.7342754,0.07161582,neutral
12,08,0.82772076,0.16130796,0.010971208,negative
12,08,0.78561246,0.20508604,0.009301558,negative
12,08,0.7788007,0.21109696,0.010102293,negative
12,08,0.32048878,0.52233225,0.15717895,neutral
12,08,0.16959125,0.7078264,0.12258236,neutral
12,08,0.3581795,0.43758053,0.20424,neutral
12,08,0.74499977,0.23725064,0.017749608,negative
12,08,0.83640903,0.15397678,0.009614232,negative
12,08,0.48682916,0.3750871,0.13808367,negative
12,08,0.5468268,0.4153488,0.037824396,negative
12,08,0.00338178,0.01734644,0.9792718,positive
12,08,0.29821977,0.2098061,0.49197415,positive
12,08,0.117331855,0.6890687,0.19359952,neutral
12,08,0.025621418,0.7979812,0.17639732,neutral
12,08,0.48722878,0.31442878,0.1983424,negative
12,08,0.09620849,0.7518624,0.15192914,neutral
12,08,0.053789414,0.9028157,0.04339483,neutral
12,08,0.3366834,0.6211759,0.04214071,neutral
12,08,0.018632611,0.06492987,0.9164375,positive
12,08,0.57840323,0.4083215,0.01327527,negative
12,08,0.023810875,0.64044285,0.3357463,neutral
12,08,0.025628071,0.18689772,0.78747416,positive
12,08,0.0454764,0.19507825,0.75944537,positive
12,08,0.015954215,0.72132194,0.26272386,neutral
12,08,0.6706275,0.31885716,0.010515398,negative
12,08,0.45873743,0.5191009,0.022161623,neutral
12,08,0.113373645,0.8479284,0.038698047,neutral
12,08,0.014736879,0.9471966,0.038066525,neutral
12,08,0.742397,0.24679694,0.010806092,negative
12,08,0.47639534,0.4782819,0.045322716,neutral
12,08,0.58773303,0.39116552,0.021101445,negative
12,08,0.0019244963,0.022487227,0.9755883,positive
12,08,0.0029002337,0.010682641,0.9864172,positive
12,08,0.21600142,0.7674933,0.01650527,neutral
12,08,0.15915704,0.5091868,0.33165613,neutral
12,08,0.0061377906,0.08405324,0.909809,positive
12,08,0.43473208,0.54834867,0.01691929,neutral
12,08,0.012547927,0.034414675,0.9530373,positive
12,08,0.2975712,0.5907135,0.111715265,neutral
12,08,0.5063634,0.4688914,0.02474518,negative
12,08,0.6530432,0.33376735,0.013189433,negative
12,08,0.5128139,0.4221214,0.06506468,negative
12,08,0.592871,0.36931798,0.03781094,negative
12,08,0.36389208,0.472812,0.16329594,neutral
12,08,0.41182086,0.557142,0.031037193,neutral
12,08,0.18160339,0.44868392,0.36971268,neutral
12,08,0.5354098,0.385776,0.07881419,negative
12,08,0.021294724,0.1288709,0.8498344,positive
12,08,0.1021847,0.6529739,0.2448414,neutral
12,08,0.05700483,0.5241922,0.41880295,neutral
12,08,0.0669218,0.68836135,0.24471685,neutral
12,08,0.058576323,0.8664292,0.07499446,neutral
12,08,0.25397813,0.6881915,0.057830386,neutral
12,08,0.32107365,0.60487837,0.074047945,neutral
12,08,0.848728,0.13763708,0.013634948,negative
12,08,0.21565731,0.5995075,0.18483515,neutral
12,08,0.016278869,0.0676818,0.9160393,positive
12,08,0.053402785,0.91424805,0.03234919,neutral
12,08,0.03242153,0.81463367,0.15294486,neutral
12,08,0.20543177,0.7521297,0.042438526,neutral
12,08,0.03937804,0.8528392,0.10778279,neutral
12,08,0.19229433,0.757081,0.05062464,neutral
12,08,0.24531701,0.6784871,0.07619579,neutral
12,08,0.0035024625,0.10269389,0.8938036,positive
12,08,0.45098302,0.46791512,0.08110188,neutral
12,08,0.23528399,0.6885271,0.076188914,neutral
12,08,0.7322764,0.2501263,0.01759738,negative
12,08,0.28466934,0.61174756,0.10358311,neutral
12,08,0.10372851,0.8181924,0.07807907,neutral
12,08,0.113373645,0.8479284,0.038698047,neutral
12,08,0.512494,0.4144815,0.0730245,negative
12,08,0.6158213,0.3457266,0.03845215,negative
12,08,0.03084716,0.81190765,0.15724516,neutral
12,08,0.11551886,0.8275616,0.056919586,neutral
12,08,0.6515024,0.3240763,0.024421444,negative
12,08,0.67225087,0.30122656,0.026522584,negative
12,08,0.02343152,0.8835411,0.0930274,neutral
12,08,0.031497058,0.80843127,0.1600717,neutral
12,08,0.39234933,0.550342,0.05730867,neutral
12,08,0.028979693,0.67238414,0.29863614,neutral
12,08,0.018177217,0.16505544,0.8167674,positive
12,08,0.04827859,0.6542268,0.2974947,neutral
12,08,0.5394386,0.42104232,0.039519075,negative
12,08,0.72223336,0.22338577,0.054380894,negative
12,08,0.43936068,0.4420429,0.11859641,neutral
12,08,0.016934862,0.37305522,0.61000997,positive
12,08,0.113373645,0.8479284,0.038698047,neutral
12,08,0.006651978,0.6254804,0.36786762,neutral
12,08,0.06119458,0.85320795,0.08559742,neutral
12,08,0.40410832,0.5740946,0.021797083,neutral
12,08,0.3529278,0.62922925,0.017842991,neutral
12,08,0.03327174,0.7256498,0.24107844,neutral
12,08,0.036903102,0.88593674,0.07716018,neutral
12,08,0.0215937,0.6872457,0.29116055,neutral
12,08,0.2466465,0.70281667,0.050536897,neutral
12,08,0.00409058,0.88580453,0.11010482,neutral
12,08,0.039485697,0.16148266,0.7990316,positive
12,08,0.2421435,0.68176544,0.07609104,neutral
12,08,0.564456,0.4123976,0.023146374,negative
12,08,0.5362031,0.3813953,0.082401596,negative
12,08,0.005593098,0.025310216,0.9690966,positive
12,08,0.04584202,0.10029168,0.8538663,positive
12,08,0.23106274,0.52974606,0.23919125,neutral
12,08,0.0057461173,0.72626406,0.26798978,neutral
12,08,0.028880442,0.45376158,0.517358,positive
12,08,0.70765316,0.26557717,0.026769647,negative
12,08,0.3353832,0.61722386,0.047392935,neutral
12,08,0.08798179,0.6226744,0.28934377,neutral
12,08,0.019688513,0.83317655,0.14713496,neutral
12,08,0.7039258,0.26577574,0.030298505,negative
12,08,0.18380564,0.7393942,0.07680022,neutral
12,08,0.06129066,0.081881836,0.85682744,positive
12,08,0.3755252,0.578082,0.046392776,neutral
12,08,0.52799815,0.42470375,0.047298077,negative
12,08,0.48922786,0.4543971,0.056374993,negative
12,08,0.28647113,0.6698883,0.04364056,neutral
12,08,0.118397646,0.85746574,0.02413661,neutral
12,08,0.48287657,0.48066148,0.036461983,negative
12,08,0.2972656,0.63297915,0.06975528,neutral
12,08,0.0070924973,0.46359432,0.5293132,positive
12,08,0.23079684,0.2539619,0.51524127,positive
12,08,0.046086773,0.2437454,0.7101678,positive
12,08,0.666274,0.3121709,0.021555133,negative
12,08,0.03581012,0.86034745,0.10384243,neutral
12,08,0.61230636,0.33949944,0.048194245,negative
12,08,0.113373645,0.8479284,0.038698047,neutral
12,08,0.0065977494,0.048619706,0.94478256,positive
12,08,0.004556682,0.8622293,0.13321407,neutral
12,08,0.009191689,0.0272013,0.9636071,positive
12,08,0.71968466,0.26078188,0.019533424,negative
12,08,0.041453872,0.7354347,0.2231115,neutral
12,08,0.07598149,0.267811,0.6562075,positive
12,08,0.05592744,0.8677247,0.07634781,neutral
12,08,0.86087644,0.12821089,0.010912688,negative
12,08,0.009446553,0.050958358,0.93959504,positive
12,08,0.025341377,0.32031077,0.65434784,positive
12,08,0.18601273,0.69725657,0.11673073,neutral
12,08,0.032425698,0.8394323,0.12814203,neutral
12,08,0.037168827,0.41776592,0.5450652,positive
12,08,0.0797159,0.85439533,0.06588881,neutral
12,08,0.617989,0.32063088,0.061380178,negative
12,08,0.22879834,0.33209786,0.43910384,positive
12,08,0.030153029,0.13299374,0.8368532,positive
12,08,0.053270306,0.83068484,0.116044864,neutral
12,08,0.08344477,0.70488596,0.21166922,neutral
12,08,0.16157344,0.7881419,0.050284617,neutral
12,08,0.71453106,0.20789349,0.077575445,negative
12,08,0.8551142,0.114153065,0.030732775,negative
12,09,0.11439067,0.7100288,0.17558052,neutral
12,09,0.29511335,0.6331035,0.07178316,neutral
12,09,0.071654536,0.8523846,0.0759608,neutral
12,09,0.208333,0.73602766,0.055639364,neutral
12,09,0.08806929,0.72147924,0.19045144,neutral
12,09,0.24115214,0.5311484,0.22769952,neutral
12,09,0.46089223,0.46073464,0.07837314,negative
12,09,0.18262878,0.7835816,0.033789635,neutral
12,09,0.52039725,0.45883167,0.02077117,negative
12,09,0.22800766,0.75759107,0.014401271,neutral
12,09,0.80155206,0.19145043,0.006997521,negative
12,09,0.56632286,0.37377697,0.059900187,negative
12,09,0.42663878,0.551089,0.022272231,neutral
12,09,0.121605754,0.8420626,0.036331598,neutral
12,09,0.514662,0.4123645,0.07297344,negative
12,09,0.1150895,0.7229496,0.16196084,neutral
12,09,0.87278354,0.113695964,0.01352052,negative
12,09,0.77514875,0.20748661,0.017364658,negative
12,09,0.76305765,0.11627944,0.12066289,negative
12,09,0.09882026,0.848625,0.05255479,neutral
12,09,0.09461153,0.7947856,0.11060278,neutral
12,09,0.1776499,0.75510126,0.06724882,neutral
12,09,0.11729077,0.8579765,0.024732731,neutral
12,09,0.17868774,0.79585123,0.025460994,neutral
12,09,0.010497674,0.20549521,0.78400713,positive
12,09,0.0026900936,0.01281318,0.9844967,positive
12,09,0.0143050365,0.53205115,0.4536438,neutral
12,09,0.9178102,0.072040565,0.010149194,negative
12,09,0.19604039,0.7588076,0.045152,neutral
12,09,0.37744653,0.60348964,0.019063879,neutral
12,09,0.17151009,0.80702424,0.0214657,neutral
12,09,0.74724025,0.24154009,0.011219646,negative
12,09,0.096479155,0.74422324,0.15929763,neutral
12,09,0.040686946,0.93245286,0.026860224,neutral
12,09,0.39978883,0.51844364,0.08176754,neutral
12,09,0.07866884,0.7068143,0.21451679,neutral
12,09,0.0045670522,0.09529979,0.90013313,positive
12,09,0.35309657,0.6337238,0.013179612,neutral
12,09,0.7236804,0.259961,0.016358577,negative
12,09,0.1594476,0.5943958,0.24615656,neutral
12,09,0.26681033,0.58919626,0.14399338,neutral
12,09,0.08575226,0.113798074,0.8004497,positive
12,09,0.023282172,0.12587796,0.85083985,positive
12,09,0.014029744,0.058492664,0.9274776,positive
12,09,0.7902561,0.18761578,0.022128068,negative
12,09,0.07458675,0.8314303,0.09398294,neutral
12,09,0.075819016,0.22642215,0.69775885,positive
12,09,0.86498827,0.12755024,0.007461481,negative
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.10107765,0.8427196,0.056202795,neutral
12,09,0.052178614,0.20758395,0.7402374,positive
12,09,0.00516842,0.04251775,0.95231384,positive
12,09,0.31813502,0.49635595,0.18550903,neutral
12,09,0.12777355,0.13165326,0.74057317,positive
12,09,0.0046416568,0.12845305,0.8669053,positive
12,09,0.30717844,0.5565178,0.13630372,neutral
12,09,0.13710603,0.801108,0.061785985,neutral
12,09,0.53801686,0.44543502,0.016548049,negative
12,09,0.42320552,0.53713983,0.039654646,neutral
12,09,0.8986239,0.09547738,0.005898753,negative
12,09,0.014145351,0.07784097,0.90801364,positive
12,09,0.10849646,0.8667078,0.024795773,neutral
12,09,0.85593873,0.13429415,0.009767121,negative
12,09,0.03936978,0.10692271,0.85370755,positive
12,09,0.1762099,0.76563805,0.058152042,neutral
12,09,0.12102688,0.84982634,0.029146774,neutral
12,09,0.8722344,0.1214983,0.006267256,negative
12,09,0.20202498,0.71532977,0.08264521,neutral
12,09,0.035683017,0.1463346,0.8179824,positive
12,09,0.0058996202,0.07037588,0.9237245,positive
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.02338529,0.8967793,0.079835355,neutral
12,09,0.68329847,0.2906832,0.026018372,negative
12,09,0.8615775,0.12967388,0.008748633,negative
12,09,0.25980568,0.6938562,0.046338208,neutral
12,09,0.15363061,0.7786286,0.067740776,neutral
12,09,0.3254454,0.6450046,0.029549995,neutral
12,09,0.5234135,0.45812517,0.018461345,negative
12,09,0.095895134,0.775214,0.12889084,neutral
12,09,0.516208,0.47171685,0.0120751215,negative
12,09,0.41758955,0.46705034,0.11536006,neutral
12,09,0.8986719,0.09275802,0.008570037,negative
12,09,0.05186684,0.15983126,0.7883019,positive
12,09,0.06029582,0.5784757,0.36122847,neutral
12,09,0.6891502,0.2957358,0.0151139395,negative
12,09,0.18280433,0.73811793,0.07907767,neutral
12,09,0.006722109,0.05807915,0.9351987,positive
12,09,0.18130782,0.59017223,0.22851995,neutral
12,09,0.70726144,0.28271452,0.010024051,negative
12,09,0.057448633,0.4773395,0.46521184,neutral
12,09,0.7581812,0.22194757,0.019871254,negative
12,09,0.00509967,0.0239839,0.9709164,positive
12,09,0.7025417,0.22664087,0.07081742,negative
12,09,0.23452607,0.6835012,0.08197273,neutral
12,09,0.334005,0.63663554,0.029359428,neutral
12,09,0.053575244,0.9157589,0.030665878,neutral
12,09,0.010812205,0.9276821,0.061505646,neutral
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.49509937,0.49376068,0.011139937,negative
12,09,0.20156239,0.7821224,0.016315222,neutral
12,09,0.027209297,0.083781995,0.8890087,positive
12,09,0.3589239,0.6045513,0.03652469,neutral
12,09,0.5430101,0.4271935,0.029796368,negative
12,09,0.17980328,0.76529056,0.054906126,neutral
12,09,0.014293468,0.81780064,0.1679059,neutral
12,09,0.91217244,0.06919728,0.018630229,negative
12,09,0.15116805,0.8019183,0.046913557,neutral
12,09,0.014286843,0.05413074,0.9315824,positive
12,09,0.18066075,0.77149975,0.047839478,neutral
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.47403175,0.503727,0.022241227,neutral
12,09,0.51668245,0.44173968,0.04157787,negative
12,09,0.16699596,0.6783754,0.15462862,neutral
12,09,0.6569559,0.32929567,0.01374838,negative
12,09,0.20890123,0.750282,0.040816862,neutral
12,09,0.02993139,0.86651164,0.103556946,neutral
12,09,0.38734105,0.5643714,0.04828758,neutral
12,09,0.069072284,0.91088164,0.020046083,neutral
12,09,0.44817483,0.52864385,0.023181293,neutral
12,09,0.1311132,0.82481444,0.044072405,neutral
12,09,0.15293412,0.41589254,0.43117335,positive
12,09,0.06608594,0.8700181,0.063895926,neutral
12,09,0.034234714,0.7226353,0.24312992,neutral
12,09,0.01548828,0.94463223,0.039879594,neutral
12,09,0.6162008,0.36304653,0.020752694,negative
12,09,0.11334765,0.7799053,0.106746964,neutral
12,09,0.041466072,0.8987784,0.059755534,neutral
12,09,0.0771582,0.8159968,0.106845036,neutral
12,09,0.018974928,0.94317764,0.03784743,neutral
12,09,0.91244286,0.07606243,0.011494826,negative
12,09,0.045323927,0.9136439,0.041032128,neutral
12,09,0.1806857,0.7459134,0.073400885,neutral
12,09,0.17794552,0.7852307,0.03682381,neutral
12,09,0.4504942,0.51005936,0.039446436,neutral
12,09,0.29633194,0.6761387,0.027529366,neutral
12,09,0.5817826,0.36899528,0.049222115,negative
12,09,0.6007121,0.3532212,0.046066664,negative
12,09,0.75283766,0.23390247,0.013259877,negative
12,09,0.06968962,0.85561574,0.07469471,neutral
12,09,0.024681259,0.14298604,0.8323327,positive
12,09,0.8256492,0.1638733,0.010477549,negative
12,09,0.48688456,0.49837902,0.014736375,neutral
12,09,0.732735,0.25041845,0.016846508,negative
12,09,0.19200665,0.75446457,0.05352879,neutral
12,09,0.76466435,0.22659823,0.008737413,negative
12,09,0.26446205,0.6904862,0.045051705,neutral
12,09,0.49271113,0.48526585,0.02202303,negative
12,09,0.19721758,0.6988587,0.1039238,neutral
12,09,0.10215089,0.5135973,0.3842518,neutral
12,09,0.0065277773,0.027259655,0.9662125,positive
12,09,0.48436046,0.4226626,0.09297697,negative
12,09,0.09664213,0.5150647,0.38829312,neutral
12,09,0.74782914,0.23414178,0.018029025,negative
12,09,0.6023727,0.3528457,0.04478163,negative
12,09,0.043422267,0.7517464,0.2048313,neutral
12,09,0.36158735,0.6155777,0.022834903,neutral
12,09,0.9202781,0.073384084,0.006337779,negative
12,09,0.6643148,0.3190487,0.016636515,negative
12,09,0.00818675,0.77339876,0.21841441,neutral
12,09,0.064440265,0.9061253,0.029434398,neutral
12,09,0.6892912,0.29706427,0.013644571,negative
12,09,0.43427324,0.53337854,0.032348223,neutral
12,09,0.4984281,0.48160917,0.019962743,negative
12,09,0.8641291,0.12669569,0.00917517,negative
12,09,0.083272174,0.8583576,0.058370233,neutral
12,09,0.14742833,0.71387243,0.13869922,neutral
12,09,0.09060649,0.8518203,0.057573218,neutral
12,09,0.18030795,0.7688459,0.050846066,neutral
12,09,0.51750696,0.3541471,0.12834595,negative
12,09,0.018586284,0.23763351,0.74378026,positive
12,09,0.31228334,0.5503591,0.13735762,neutral
12,09,0.02866759,0.43474993,0.53658247,positive
12,09,0.054305542,0.7562348,0.18945958,neutral
12,09,0.5077813,0.26407877,0.22813994,negative
12,09,0.0040986943,0.018794416,0.97710687,positive
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.04096992,0.18980484,0.76922524,positive
12,09,0.03206343,0.896482,0.07145454,neutral
12,09,0.83836585,0.15087429,0.010759846,negative
12,09,0.7858292,0.2009076,0.013263276,negative
12,09,0.06850159,0.8088725,0.12262596,neutral
12,09,0.47917038,0.4716615,0.049168047,negative
12,09,0.32225153,0.34670848,0.33104002,neutral
12,09,0.114123605,0.8284839,0.057392515,neutral
12,09,0.104300395,0.79267573,0.103023894,neutral
12,09,0.07223256,0.77927685,0.14849058,neutral
12,09,0.381129,0.6059637,0.012907293,neutral
12,09,0.8973741,0.09556392,0.00706202,negative
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.7608937,0.22294165,0.01616461,negative
12,09,0.52211744,0.40525666,0.07262597,negative
12,09,0.4330147,0.51762205,0.04936322,neutral
12,09,0.0138677135,0.35206258,0.63406974,positive
12,09,0.045321472,0.77016443,0.18451406,neutral
12,09,0.24054673,0.5187551,0.24069813,neutral
12,09,0.029812597,0.89422303,0.07596427,neutral
12,09,0.025641775,0.92279553,0.05156264,neutral
12,09,0.76016015,0.22790022,0.011939648,negative
12,09,0.5090013,0.42641857,0.06458009,negative
12,09,0.5246383,0.45911086,0.016250879,negative
12,09,0.10823891,0.7648871,0.126874,neutral
12,09,0.58343667,0.40016487,0.016398506,negative
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.36481795,0.59851587,0.03666624,neutral
12,09,0.3967866,0.5717523,0.031461105,neutral
12,09,0.1356163,0.82001656,0.044367112,neutral
12,09,0.027405279,0.8326823,0.13991244,neutral
12,09,0.5566636,0.33852056,0.10481591,negative
12,09,0.89434546,0.096760534,0.008893995,negative
12,09,0.8715097,0.11707014,0.011420205,negative
12,09,0.3115647,0.6332384,0.055197004,neutral
12,09,0.052675404,0.7581812,0.1891434,neutral
12,09,0.5083104,0.4595026,0.032187037,negative
12,09,0.11608567,0.8193494,0.06456502,neutral
12,09,0.056506064,0.7501814,0.19331247,neutral
12,09,0.9297219,0.06132378,0.008954453,negative
12,09,0.33347142,0.59302855,0.073500104,neutral
12,09,0.7720119,0.21129636,0.016691765,negative
12,09,0.27930328,0.67940724,0.041289445,neutral
12,09,0.71462613,0.27159837,0.01377551,negative
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.87758327,0.11539071,0.0070260544,negative
12,09,0.25489706,0.6463526,0.09875039,neutral
12,09,0.55688596,0.4245059,0.018608134,negative
12,09,0.09495174,0.49958545,0.40546277,neutral
12,09,0.035778888,0.9333936,0.030827438,neutral
12,09,0.6089728,0.3649491,0.026078163,negative
12,09,0.17102551,0.79137176,0.037602685,neutral
12,09,0.21253295,0.73440325,0.05306379,neutral
12,09,0.07782913,0.7641704,0.15800048,neutral
12,09,0.9118647,0.08059834,0.0075370115,negative
12,09,0.113451846,0.33082148,0.55572665,positive
12,09,0.8841481,0.107632734,0.008219221,negative
12,09,0.33130673,0.6314609,0.037232425,neutral
12,09,0.1834313,0.61462486,0.20194381,neutral
12,09,0.003935068,0.015704617,0.9803603,positive
12,09,0.34593254,0.6296248,0.02444269,neutral
12,09,0.80287343,0.18547376,0.0116528105,negative
12,09,0.4600459,0.4980054,0.041948706,neutral
12,09,0.5445629,0.42117423,0.03426288,negative
12,09,0.05477748,0.8946548,0.050567713,neutral
12,09,0.17604922,0.7301144,0.09383634,neutral
12,09,0.8517762,0.12968509,0.01853873,negative
12,09,0.017111761,0.32064617,0.6622421,positive
12,09,0.09568134,0.8141081,0.090210564,neutral
12,09,0.7687781,0.20906629,0.022155624,negative
12,09,0.2374413,0.7425522,0.020006478,neutral
12,09,0.030985517,0.89759916,0.07141533,neutral
12,09,0.030985517,0.89759916,0.07141533,neutral
12,09,0.44178945,0.5300134,0.028197182,neutral
12,09,0.1747705,0.791093,0.034136504,neutral
12,09,0.8189182,0.17388643,0.0071952664,negative
12,09,0.52799004,0.45645803,0.015551921,negative
12,09,0.24309316,0.5756781,0.18122871,neutral
12,09,0.042907782,0.9002249,0.056867294,neutral
12,09,0.48113942,0.48400456,0.03485604,neutral
12,09,0.08297002,0.8826362,0.034393802,neutral
12,09,0.116787225,0.84128606,0.04192669,neutral
12,09,0.6812001,0.30522335,0.013576576,negative
12,09,0.12620734,0.7551769,0.118615806,neutral
12,09,0.019908492,0.8606352,0.11945628,neutral
12,09,0.049930964,0.8974067,0.052662347,neutral
12,09,0.11408653,0.63551956,0.25039387,neutral
12,09,0.022901695,0.8844991,0.092599235,neutral
12,09,0.0457868,0.40756926,0.5466439,positive
12,09,0.6299791,0.346688,0.023332922,negative
12,09,0.12779148,0.6894731,0.1827354,neutral
12,09,0.24282941,0.74062836,0.01654224,neutral
12,09,0.1516237,0.75231075,0.0960656,neutral
12,09,0.012249854,0.77325094,0.21449926,neutral
12,09,0.058025204,0.9040356,0.037939135,neutral
12,09,0.12796399,0.6665368,0.20549922,neutral
12,09,0.69230634,0.29801738,0.009676327,negative
12,09,0.018424612,0.91465116,0.06692422,neutral
12,09,0.04788333,0.87838596,0.07373074,neutral
12,09,0.14696375,0.8023875,0.05064879,neutral
12,09,0.2600626,0.718755,0.021182345,neutral
12,09,0.07993513,0.8468047,0.073260166,neutral
12,09,0.13498934,0.7832594,0.08175133,neutral
12,09,0.65113413,0.31744513,0.031420726,negative
12,09,0.1893804,0.35811648,0.45250303,positive
12,09,0.52596337,0.39246437,0.0815722,negative
12,09,0.006960157,0.039120913,0.953919,positive
12,09,0.015342777,0.4285887,0.5560685,positive
12,09,0.5637763,0.35217318,0.08405051,negative
12,09,0.0023672932,0.018513577,0.9791191,positive
12,09,0.31094766,0.6562006,0.032851733,neutral
12,09,0.09243179,0.19762105,0.70994717,positive
12,09,0.27470443,0.6445491,0.08074652,neutral
12,09,0.545044,0.41091692,0.044039145,negative
12,09,0.2260613,0.68128335,0.092655286,neutral
12,09,0.017427053,0.2648146,0.71775836,positive
12,09,0.12838916,0.27442357,0.5971872,positive
12,09,0.056353893,0.86136854,0.0822775,neutral
12,09,0.4954818,0.4572641,0.04725407,negative
12,09,0.113373645,0.8479284,0.038698047,neutral
12,09,0.87818396,0.11485223,0.0069638216,negative
12,09,0.16636768,0.8075338,0.02609858,neutral
12,09,0.03196103,0.8333996,0.13463934,neutral
12,09,0.85844046,0.13142292,0.010136602,negative
12,09,0.75384617,0.23217182,0.013981975,negative
12,09,0.30404162,0.3976904,0.298268,neutral
12,09,0.019277517,0.24444738,0.73627514,positive
12,09,0.045175485,0.447243,0.50758153,positive
12,09,0.17780885,0.7685132,0.053677954,neutral
12,09,0.20136373,0.7533799,0.045256373,neutral
12,09,0.02305572,0.6162659,0.36067834,neutral
12,09,0.14610067,0.797943,0.055956353,neutral
12,09,0.7911975,0.19240604,0.016396426,negative
